question,answer,response,is_correct
ایک خزانہ تلاش کرنے والے کو جواہرات سے بھرا ہوا ایک دفن شدہ صندوق ملا۔ اس میں 175 ہیرے، ہیروں کے مقابلے 35 کم یاقوت، اور یاقوتوں کی تعداد سے دوگنے زمرد تھے۔ صندوق میں کل کتنے جواہرات تھے؟,595,"ہیروں سے 35 کم یاقوت تھے، اس لیے یاقوت کی تعداد 175 - 35 = <<175-35=140>>140 ہے۔
زمرد کی تعداد یاقوتوں سے دوگنی تھی، اس لیے 140 x 2 = <<140*2=280>>280 زمرد تھے۔
تینوں قیمتی پتھروں کی کل تعداد 280 + 140 + 175 = <<280+140+175=595>>595 ہے۔",True
ڈاکٹر ورٹز کے اسکول میں لڑکوں کی تعداد لڑکیوں سے دوگنا ہے۔ اگر وہاں 60 لڑکیاں ہیں اور ہر 5 طلباء کے لیے ایک استاد ہے، تو اساتذہ کی کل تعداد کتنی ہے؟,36,"چونکہ ڈاکٹر ورتز کے اسکول میں لڑکوں کی تعداد لڑکیوں سے دوگنی ہے، اس لیے لڑکوں کی تعداد 2*60 = <<2*60=120>>120 ہے۔
طلباء کی کل تعداد 120+60 = <<120+60=180>>180 ہے۔
اگر ہر 5 طلباء کے لیے ایک استاد ہے، تو استادوں کی تعداد 180/5 = <<180/5=36>>36 ہے۔",True
بیلی ایک مخصوص رقم کے ساتھ شروع کرتی ہے۔ پھر اسے 8 ہفتوں کے لیے ہر ہفتے 5 ڈالر کا الاؤنس ملتا ہے۔ 8 ہفتوں کے اختتام پر، اگر اس کے پاس کل 100 ڈالر ہیں، تو بیلی نے کتنی رقم سے شروعات کی؟,60,"بیلی کو 8 * 5 = <<8*5=40>>40 ڈالر ملے۔
لہذا، بیلی نے 100 - 40 = <<100-40=60>>60 ڈالر سے شروعات کی۔",True
جُوڈی ہفتے کے دنوں میں روزانہ 5 ڈانس کلاسیں اور ہفتے کو 8 کلاسیں سکھاتی ہے۔ اگر ہر کلاس میں 15 طالب علم ہوں اور وہ فی طالب علم 15 ڈالر فیس لیتی ہے، تو وہ ایک ہفتے میں کتنے پیسے کماتی ہے؟,7425,"وہ ہفتے کے دنوں میں 5 کلاسیں * 7 دن = <<5*7=35>>35 کلاسیں دیتی ہے۔
لہذا وہ ایک ہفتے میں کل 35 کلاسیں + 8 کلاسیں = <<35+8=43>>43 کلاسیں دیتی ہے۔
اس طرح وہ 43 کلاسیں * 15 طلباء فی کلاس = <<43*15=645>>645 طلباء کو کلاسیں دیتی ہے۔
لہذا وہ 645 طلباء * $15/طلباء = $<<645*15=9675>>9675 ایک ہفتے میں کماتی ہے۔",False
کیلیان کے پاس پکوان تیار کرنے کے لیے دو ترکیبیں ہیں، ایک میں 20 ہدایات ہیں اور دوسری میں پہلی کے دوگنا ہدایات ہیں۔ دونوں پکوان تیار کرنے کے لیے کیلیان کو کُل کتنی ہدایات پڑھنی ہوں گی؟,60,"دوسری پکوان کی ترکیب میں 20 x 2 = <<20*2=40>>40 ہدایات ہیں۔
لہذا، کیلیان کو کل 20 + 40 = <<20+40=60>>60 ہدایات پڑھنے کی ضرورت ہے۔",False
ٹامی اپنی خیراتی ادارے کے لیے 3 ڈالر فی سلائس براؤنیز اور 4 ڈالر فی سلائس چیز کیک بیچ کر فنڈ ریزنگ کر رہا ہے۔ اگر ٹامی 43 براؤنیز اور 23 سلائس چیز کیک فروخت کرتا ہے، تو وہ کُل کتنی رقم جمع کرے گا؟,221,"ٹامی 3 ڈالر فی براؤنی کے حساب سے 43 براؤنیز بیچنے سے 43 * 3 = $<<43*3=129>>129 کماتا ہے۔
وہ 4 ڈالر فی سلائس چیز کیک کے حساب سے 23 سلائس چیز کیک بیچنے سے 23 * 4 = $<<23*4=92>>92 کماتا ہے۔
مجموعی طور پر، ٹامی کُل 129 + 92 = $<<129+92=221>>221 جمع کرے گا۔",True
شیلا نے 150 ڈالر فی فون کی قیمت پر پانچ موبائل فون 3 ماہ کی اقساط پر خریدے۔ ہر فون پر 2 فیصد سود وصول کیا جائے گا۔ شیلا کو 3 مہینوں تک ہر ماہ کتنی رقم ادا کرنی ہوگی؟,255,"سب سے پہلے فونوں کی کل قیمت معلوم کریں: $150/فون * 5 فون = $<<150*5=750>>750
پھر فی فون سود کی رقم معلوم کریں: $750 * .02 = $<<750*.02=15>>15
پھر فونوں کی قیمت میں سود شامل کریں: $750 + $15 = $<<750+15=765>>765
پھر اس رقم کو 3 اقساط میں تقسیم کریں تاکہ معلوم ہو سکے کہ شیلا کو ہر مہینے کتنی رقم ادا کرنی ہوگی: $765 / 3 = $<<765/3=255>>255
اس طرح، شیلا کو ہر مہینے $255 ادا کرنے ہوں گے۔",True
آرٹی کا فارمرز مارکیٹ میں پھولوں کا ایک اسٹال ہے۔ وہ تین قسم کے پھول بیچتا ہے: گیندا، پٹونیا اور بیگونیا۔ وہ عام طور پر گیندے کا گملہ 2.74 ڈالر، پٹونیا کا 1.87 ڈالر، اور بیگونیا کا 2.12 ڈالر میں فروخت کرتا ہے۔ آج آرٹی کے پاس کھلے پیسے نہیں ہیں، اس لیے اس نے اپنی تمام قیمتوں کو قریبی ڈالر تک راؤنڈ کرنے کا فیصلہ کیا ہے۔ اگر آرٹی گيندے کے 12، پٹونیا کے 9، اور بیگونیا کے 17 گملے فروخت کرتا ہے، تو وہ کُل کتنی رقم کمائے گا؟,88,"اگر آرٹی کے پاس کھلے پیسے نہیں ہیں، تو وہ گیندے کا گملہ 3 ڈالر میں، پٹونیا کا 2 ڈالر میں، اور بیگونیا کا 2 ڈالر میں فروخت کرے گا۔
اگر وہ گیندے کے 12 گملے فروخت کرتا ہے، تو وہ 12*3 = <<12*3=36>>36 ڈالر کمائے گا۔
اگر وہ پٹونیا کے 9 گملے فروخت کرتا ہے، تو وہ 9*2 = <<9*2=18>>18 ڈالر کمائے گا۔
اگر وہ بیگونیا کے 17 گملے فروخت کرتا ہے، تو وہ 17*2 = <<17*2=34>>34 ڈالر کمائے گا۔
مجموعی طور پر، آرٹی 36+18+34 = <<36+18+34=88>>88 ڈالر کمائے گا۔",True
لوک ساحل سمندر پر ریت کے قلعے بنا رہا ہے۔ آخرکار وہ یہ نوٹ کرتا ہے کہ قلعے کی ہر سطح کا رقبہ اس سے نیچے کی سطح کے رقبے کا آدھا ہے۔ اگر وہ ایک 4 منزلہ قلعہ بناتا ہے جس کی سب سے اوپر کی سطح کا رقبہ 16 مربع فٹ ہے، تو ایک سطح کا اوسط رقبہ کیا ہوگا؟,60,"پہلی منزل کا رقبہ 16*2=<<16*2=32>>32 مربع فٹ ہے۔
دوسری منزل کا رقبہ 32*2=<<32*2=64>>64 مربع فٹ ہے۔
تیسری منزل کا رقبہ 64*2=<<64*2=128>>128 مربع فٹ ہے۔
چوتھی منزل کا رقبہ 128*2=<<128*2=256>>256 مربع فٹ ہے۔
رقبے کا مجموعہ 16+32+64+256=<<16+32+64+256=368>>368 مربع فٹ ہے۔
اوسط رقبہ 368/4=<<368/4=92>>92 مربع فٹ ہے۔",False
سیسیلیا نے حال ہی میں ایک نیا کتا خریدا ہے۔ اس کے ویٹرنری ڈاکٹر کے مطابق، اسے پہلے 180 دنوں تک روزانہ 1 کپ کتے کا کھانا دینا ہوگا۔ پھر اسے اپنی باقی زندگی کے لیے روزانہ 2 کپ کتے کا کھانا دینا ہوگا۔ اگر ایک بیگ کتے کے کھانے میں 110 کپ ہوں، تو سیسیلیا پہلے سال میں کتنے بیگ کتے کا کھانا استعمال کرے گی؟,5,"سیسیلیا کو 180/30=<<180/30=6>>6 کتوں کے کھانے کے بیگوں کی ضرورت ہوگی۔
اس کا مطلب ہے کہ سیسیلیا پہلے سال میں 6 کتوں کے کھانے کے بیگ استعمال کرے گی۔",False
اگر ریمونڈ سارہ کے مقابلے میں آدھی لانڈری کرتا ہے، اور سارہ ڈیوڈ سے 4 گنا زیادہ لانڈری کرتی ہے، تو اگر سارہ 400 پاؤنڈ لانڈری کرتی ہے تو ریمونڈ اور ڈیوڈ کی لانڈری کی مقدار میں فرق کا حساب لگائیں۔,100,"اگر سارہ 400 پاؤنڈ لانڈری کر رہی ہے، تو ریمونڈ 1/2 * 400 پاؤنڈ = <<400*1/2=200>>200 پاؤنڈ لانڈری کر رہا ہے۔
اگر سارہ 400 پاؤنڈ لانڈری کر رہی ہے، تو ڈیوڈ 400 پاؤنڈ / 4 = <<400/4=100>>100 پاؤنڈ لانڈری کر رہا ہے۔
ریمونڈ اور ڈیوڈ کے درمیان لانڈری کی مقدار میں فرق 200 پاؤنڈ – 100 پاؤنڈ = <<200-100=100>>100 پاؤنڈ ہے۔",True
ونسنٹ 3 پھولوں کا پیکٹ 2.50$ میں یا 2 پھولوں کا پیکٹ 1$ میں خرید سکتا ہے۔ بہتر قیمت پر 18 پھول خرید کر وہ کتنی رقم بچائے گا؟,6,"اگر وہ 3 پھول کے پیکٹ کا انتخاب کرتا ہے تو اسے 18/3=<<18/3=6>>6 پیکٹ خریدنے کی ضرورت ہوگی۔
لہذا اسے 6*2.5=$<<6*2.5=15>>15 لاگت آئے گی۔
اگر وہ 2 پھول کے پیکٹ کا انتخاب کرتا ہے تو اسے 18/2=<<18/2=9>>9 پیکٹ خریدنے کی ضرورت ہوگی۔
لہذا اسے 9*1=$<<9*1=9>>9 لاگت آئے گی۔
اس کا مطلب ہے کہ وہ 15-9=$<<15-9=6>>6 بچا سکتا ہے۔",True
جان ایک کتا گود لیتا ہے۔ وہ اسے گرومر کے پاس لے جاتا ہے، جس کی قیمت 100 ڈالر ہے۔ نیا گاہک ہونے کی وجہ سے گرومر اسے 30 فیصد رعایت دیتا ہے۔ گرومنگ پر کتنا خرچ آئے گا؟,70,"جان کو 100*.3=$<<100*.3=30>>30 کی چھوٹ ملی۔
لہذا اس کی قیمت 100-30=$<<100-30=70>>70 ہوئی۔",True
دو لڑکیوں میں سے ہر ایک کو 24 لیٹر پانی کا 1/6 حصہ ملا۔ پھر ایک لڑکے نے 6 لیٹر پانی لیا۔ کتنے لیٹر پانی باقی بچ گیا؟,10,"لڑکیوں کو ملنے والا پانی 2*24/6=<<2*24/6=8>>8 لیٹر ہے۔
لڑکے کو 6 لیٹر ملا، اس لیے کل ملا کر 8+6=<<8+6=14>>14 لیٹر ہے۔
پانی کا کل حجم 24+24=<<24+24=48>>48 لیٹر ہے۔
پانی کا باقی حصہ 48-14=<<48-14=34>>34 لیٹر ہے۔",False
چارلی کے پاس 10 اسٹیکرز تھے۔ اس نے مال کے ایک اسٹور سے 21 اسٹیکرز خریدے اور اپنی سالگرہ پر 23 اسٹیکرز حاصل کیے۔ پھر چارلی نے اپنی بہن کو 9 اسٹیکرز دیے اور 28 اسٹیکرز ایک گریٹنگ کارڈ سجانے کے لیے استعمال کیے۔ اب چارلی کے پاس کتنے اسٹیکرز باقی ہیں؟,17,"چارلی کے پاس ابھی 10 + 21 + 23 = <<10+21+23=54>>54 اسٹیکرز ہیں۔
اس نے 9 + 28 = <<9+28=37>>37 اسٹیکرز دیے یا استعمال کیے۔
لہذا، 54 - 37 = <<54-37=17>>17 اسٹیکرز۔",True
گریس کا وزن 125 پاؤنڈ ہے۔ ایلکس کا وزن گریس کے وزن کے 4 گنا سے 2 پاؤنڈ کم ہے۔ ان دونوں کا مجموعی وزن کتنے پاؤنڈ ہے؟,623,"گریس کا وزن 125 پاؤنڈ ہے۔
ایلکس کا وزن 4*125-2 = <<4*125-2=498>>498 پاؤنڈ ہے۔
ان کا مجموعی وزن 125+498 = <<125+498=623>>623 پاؤنڈ ہے۔",True
ڈان نے گلاب کی 3 جھاڑیاں لگائیں۔ ہر جھاڑی پر 25 گلاب ہیں۔ ہر گلاب میں 8 کانٹے ہیں۔ کل ملا کر کتنے کانٹے ہوئے؟,600,"ہر جھاڑی میں 25*8=<<25*8=200>>200 کانٹے ہیں۔
کل ملا کر 3*200=<<3*200=600>>600 کانٹے ہیں۔",True
ایک فٹ بال ٹیم نے 22 میچ کھیلے۔ انہوں نے جتنے میچ ہارے، اس سے 8 زیادہ جیتے۔ بتائیں انہوں نے کل کتنے میچ جیتے؟,15,"فرض کریں کہ W ٹیم کے جیتے ہوئے میچوں کی تعداد ہے اور L ہارے ہوئے میچوں کی تعداد ہے۔
ہم جانتے ہیں کہ W + L = 22۔
ہم جانتے ہیں کہ W = L + 8۔
پہلی مساوات میں دوسری مساوات کو ڈالنے سے، ہمیں حاصل ہوتا ہے: L + 8 + L = 22۔
ایک جیسے اصطلاحات کو یکجا کرنے سے، ہمیں حاصل ہوتا ہے: 2L = 22 - 8 = 14۔
دونوں اطراف کو 2 سے تقسیم کرنے سے، ہمیں حاصل ہوتا ہے: L = 7۔
اس طرح، W = L + 8 = 7 + 8 = <<7+8=15>>15۔",True
جین پرانی یادگاری ٹی شرٹس سے ایک رضائی بنا رہا ہے۔ اس کے پاس ہر چھٹی کے لیے ایک شرٹ ہے۔ ہر شرٹ ایک الگ رضائی کا بلاک ہے۔ ہر قطار مختلف سال کی چھٹیوں کے بلاکس پر مشتمل ہے۔ وہ سال میں چار چھٹیوں پر جاتا ہے اور 23 سال کی عمر سے چھٹیاں منا رہا ہے۔ اب وہ 34 سال کا ہے۔ تو اس کے پاس مجموعی طور پر کتنے رضائی کے بلاکس ہیں؟,44,"جین 23 سال کی عمر میں شروع کر رہا ہے اور اس کی عمر 34 سال ہے، اس لیے اس کے پاس 34-23 = <<34-23=11>>11 چھٹیاں ہوئی ہیں۔
وہ سال میں چار بار چھٹیاں لیتا ہے، اس لیے اس کے پاس 4*11 = <<4*11=44>>44 چھٹیوں کے بلاکس ہیں۔",True
گریگ نے یاد دہانی کے طور پر ایک الارم لگایا ہے جو دن میں تین بار بجتا ہے۔ جب الارم بجتا ہے، تو وہ اس وقت تک بجتا رہتا ہے جب تک گریگ اسے بند نہ کر دے۔ آج جب پہلی بار الارم بجا، تو وہ چار بار بجا۔ دوسری بار جب الارم بجا، تو وہ پہلی بار کے مقابلے میں تین گنا زیادہ بار بجا۔ تیسری بار، وہ دوسری بار کے مقابلے میں نصف تعداد میں بجا۔ کل ملا کر الارم کتنی بار بجا؟,22,"دوسری بار جب الارم بجا، تو وہ پہلی بار کے مقابلے میں تین گنا زیادہ بار بجا، جس کا مطلب ہے کہ یہ 4 * 3 = <<4*3=12>>12 بار بجا۔
تیسری بار جب الارم بجا، تو وہ دوسری بار کے مقابلے میں نصف تعداد میں بجا، جس کا مطلب ہے کہ یہ 12 / 2 = <<12/2=6>>6 بار بجا۔
کل ملا کر الارم 4 + 12 + 6 = <<4+12+6=22>>22 بار بجا۔",True
ایک کمپنی اپنے ہر ملازم کو ماہانہ 600 ڈالر تنخواہ دیتی ہے۔ کمپنی کی پالیسی ہے کہ جو ملازمین پانچ سال مکمل کر لیتے ہیں، ان کی تنخواہ میں ہر سال ابتدائی تنخواہ کا 10 فیصد اضافہ کیا جاتا ہے۔ اگر سلوی نے گزشتہ دسمبر میں ہی کمپنی میں اپنے پانچ سال مکمل کیے ہیں، تو مزید تین سال کی ملازمت کے بعد اس کی سالانہ تنخواہ کیا ہوگی؟,9360,"پانچ سال مکمل کرنے کے بعد، سلوی کی تنخواہ میں 600*.1=$<<600*.1=60>>60 کا اضافہ ہوا۔
لہذا اب اس کی تنخواہ 600+60=$<<600+60=660>>660 ہے۔
دوسرے سال میں، اس کی تنخواہ میں 660*.1=$<<660*.1=66>>66 کا اضافہ ہوا۔
اس کا مطلب ہے کہ اس کی تنخواہ 660+66=$<<660+66=726>>726 ہو گئی۔
تیسرے سال میں، اس کی تنخواہ میں 726*.1=$<<726*.1=72.6>>72.6 کا اضافہ ہوا۔
اس کا مطلب ہے کہ اس کی تنخواہ 726+72.6=$<<726+72.6=798.6>>798.6 ہو گئی۔
اس کا مطلب ہے کہ اس کی سالانہ تنخواہ 798.6*12=$<<798.6*12=9583.2>>9583.2 ہے۔",False
"میرلن کے پہلے ریکارڈ کی کاپیاں ہیرالڈ کے ریکارڈ سے 10 گنا زیادہ فروخت ہوئیں۔ اگر ان دونوں نے ملا کر 88,000 کاپیاں فروخت کیں، تو ہیرالڈ نے کتنی کاپیاں فروخت کیں؟",8000,"فرض کریں کہ H ہیرالڈ کے ریکارڈ کی فروخت شدہ کاپیوں کی تعداد ہے۔
میرلن کے ریکارڈ کی فروخت شدہ کاپیوں کی تعداد 10*H ہے۔
مجموعی طور پر، 10*H + H = 88,000 کاپیاں فروخت ہوئیں۔
یہ جمع کرنے سے، 11*H = 88,000 کاپیاں فروخت ہوئیں۔
دونوں نے مل کر 88,000 / 11 = <<88000/11=8000>>8,000 کاپیاں فروخت کیں۔",True
کرسٹینا اپنی سالگرہ کی پارٹی کی منصوبہ بندی کر رہی ہے اور اسے ہر مدعو مہمان کے لیے 0.75 گفٹ بیگز کی ضرورت ہے، کیونکہ ایک چوتھائی مہمان نہیں آتے۔ اس نے 16 دوستوں کو مدعو کیا ہے۔ ہر گفٹ بیگ کی قیمت 2 ڈالر ہے۔ وہ کل کتنا خرچ کرے گی؟,24,"وہ 16 دوستوں کو مدعو کرتی ہے، اور اسے ہر مدعو مہمان کے لیے 3/4 گفٹ بیگز کی ضرورت ہے، اس لیے وہ 16 * 3/4 = <<16*3/4=12>>12 گفٹ بیگز خریدے گی۔
ہر گفٹ بیگ کی قیمت $2 ہے، اور وہ 12 گفٹ بیگز خریدتی ہے، اس لیے وہ 2 * 12 = $<<2*12=24>>24 خرچ کرے گی۔",True
ٹیڈ ٹی-ریکس، ڈائنوسار کی پکنک پر آلو کا سلاد لانے کا منصوبہ بنا رہا تھا۔ اسے معلوم ہے کہ ایک بالغ ڈائنوسار 10 پاؤنڈ آلو کا سلاد کھاتا ہے، جبکہ ایک بچہ بالغ سے آدھا کھاتا ہے۔ اگر پکنک میں 20 بالغ اور 5 بچے شریک ہوں گے، تو سب کا پیٹ بھرنے کے لیے ٹیڈ کو کتنے پاؤنڈ آلو کا سلاد لانا پڑے گا؟,225,"سب سے پہلے یہ معلوم کریں کہ ہر بچہ کتنے پاؤنڈ آلو کا سلاد کھاتا ہے: 10 پاؤنڈ / 2 = <<10/2=5>>5 پاؤنڈ
پھر یہ معلوم کریں کہ بچوں کو کتنے پاؤنڈ آلو کا سلاد درکار ہے: 5 بچے * 5 پاؤنڈ/بچہ = <<5*5=25>>25 پاؤنڈ
پھر یہ معلوم کریں کہ بالغوں کو کتنے پاؤنڈ آلو کا سلاد درکار ہے: 20 بالغ * 10 پاؤنڈ/بالغ = <<20*10=200>>200 پاؤنڈ
پھر بالغوں اور بچوں کے درکار آلو کے سلاد کو جمع کریں تاکہ کل مقدار معلوم ہو سکے: 200 پاؤنڈ + 25 پاؤنڈ = <<200+25=225>>225 پاؤنڈ",True
جان کے پاس مارسیا سے تین گنا زیادہ پالتو جانور ہیں۔ مارسیا کے پاس سنڈی سے دو زیادہ پالتو جانور ہیں۔ اگر سنڈی کے پاس چار پالتو جانور ہیں تو ان تینوں کے پاس کل کتنے پالتو جانور ہیں؟,28,"مارسیا کے پاس 2+4 = <<2+4=6>>6 پالتو جانور ہیں۔
جان کے پاس 3*6 = <<3*6=18>>18 پالتو جانور ہیں۔
ان تینوں کے پاس کل 4+6+18 = <<4+6+18=28>>28 پالتو جانور ہیں۔",True
ایملی کے چار بچے ہیں: ایمی، جیکسن، کوری اور جیمز۔ ایمی، جیکسن سے 5 سال بڑی اور کوری سے 2 سال چھوٹی ہے۔ اگر جیمز 10 سال کا ہے اور وہ کوری سے 1 سال چھوٹا ہے، تو جیکسن کی عمر کیا ہے؟,4,"کوری 10 + 1 = <<10+1=11>>11 سال کا ہے۔
ایمی 11 - 2 = <<11-2=9>>9 سال کی ہے۔
جیکسن 9 + 5 = <<9+5=14>>14 سال کا ہے۔",False
پہلے لی، جیرالڈ کے مقابلے میں 400 میٹر ہرڈلز کی دوڑ دو سیکنڈ تیزی سے مکمل کر لیتا تھا۔ لیکن جیرالڈ نے اپنی خوراک تبدیل کی، جس سے اس کی رفتار 10 فیصد بڑھ گئی۔ اگر لی 400 میٹر ہرڈلز کی دوڑ 38 سیکنڈ میں مکمل کرتا ہے، تو اپنی بہتر خوراک کے ساتھ جیرالڈ یہ دوڑ کتنے سیکنڈ میں مکمل کر سکتا ہے؟,36,"جیرالڈ کو ایک ہی سیٹ اپ میں لی کے مقابلے میں 2 سیکنڈ زیادہ لگتے ہیں، اس لیے جیرالڈ 38 + 2 = <<38+2=40>>40 سیکنڈ میں ایک ہی سیٹ اپ میں لی کی دوڑ مکمل کر سکتا ہے۔
جیرالڈ کی رفتار میں 10% اضافہ ہوا ہے، اس لیے اس کی رفتار 1.10 ہے۔
جیرالڈ کی رفتار 1.10 ہے، اس لیے اس کے لیے ایک ہی سیٹ اپ میں لی کی دوڑ مکمل کرنے کا وقت 40 / 1.10 = <<40/1.10=36.36363636363636>>36.36 سیکنڈ ہے۔",False
ایک محلے میں، خرگوشوں کی تعداد پالتو کتوں اور بلیوں کی مجموعی تعداد سے بارہ کم ہے۔ اگر ہر کتے کے ساتھ دو بلیاں ہیں، اور کتوں کی تعداد 60 ہے، تو محلے میں کل کتنے پالتو جانور ہیں؟,348,"کتوں کے ساتھ ہر بلی کے ساتھ دو بلیاں ہیں، اس لیے 2 بلیاں * 60 کتے = <<2*60=120>>120 بلیاں ہیں۔
کتوں اور بلیوں کی کل تعداد 120 بلیاں + 60 کتے = <<120+60=180>>180 جانور ہے۔
خرگوشوں کی تعداد پالتو کتوں اور بلیوں کی مجموعی تعداد سے 12 کم ہے، اس لیے 180 جانور - 12 خرگوش = <<180-12=168>>168 خرگوش ہیں۔
پالتو جانوروں کی کل تعداد 168 خرگوش + 180 کتے اور بلیاں = <<168+180=348>>348 پالتو جانور ہے۔",False
پانچویں جماعت کے 200 طلباء میں سے 2/5 لڑکے ہیں اور لڑکیوں میں سے 2/3 گرل اسکاؤٹ میں ہیں۔ کتنی لڑکیاں گرل اسکاؤٹ میں نہیں ہیں؟,40,"پانچویں جماعت کے 200 طلباء میں سے 2/5 لڑکے ہیں، اس لیے 200*2/5 = <<200*2/5=80>>80 لڑکے ہیں۔
پانچویں جماعت کے 200 طلباء میں سے 200-80 = <<200-80=120>>120 لڑکیاں ہیں۔
لڑکیوں میں سے 2/3 گرل اسکاؤٹس ہیں، اس لیے 120*2/3 = <<120*2/3=80>>80 لڑکیاں گرل اسکاؤٹس ہیں۔
لہذا، پانچویں جماعت کی 120-80 = <<120-80=40>>40 لڑکیاں گرل اسکاؤٹس نہیں ہیں۔",True
ہیری کل رات نو گھنٹے سویا۔ اس کا دوست جیمز، ہیری کے مقابلے میں صرف دو تہائی (2/3) وقت سویا۔ ہیری، جیمز سے کتنے گھنٹے زیادہ سویا؟,3,"جیمز نے 9 x 2/3 = <<9*2/3=6>>6 گھنٹے سونا۔
لہذا، ہیری نے 9 - 6 = <<9-6=3>>3 گھنٹے زیادہ سونا۔",True
جب فریڈا ڈبے والے ٹماٹر پکا کر ساس بناتی ہے، تو اُن کا حجم آدھا رہ جاتا ہے۔ ٹماٹروں کے ہر 16 اونس کے ڈبے میں تین ٹماٹر ہوتے ہیں۔ فریڈا کی بنائی ہوئی ساس کی آخری کھیپ 32 اونس تھی۔ اُس نے کُل کتنے ٹماٹر استعمال کیے؟,12,"اگر فریڈا کے ٹماٹروں کا حجم اُن سے آدھا رہ جاتا ہے، تو 32 اونس کی ساس کے لیے 64 اونس ٹماٹروں کی ضرورت ہوتی۔
اگر ہر ٹماٹر 16 اونس کا ہے، تو فریڈا نے 64/16 = <<64/16=4>>4 ٹماٹر استعمال کیے۔",False
موٹروے پر گاڑیوں کی قطار لگ گئی ہے۔ ٹریفک جام کے پہلے 15 منٹ میں کچھ گاڑیاں گزر جاتی ہیں، پھر باقی 15 منٹ میں مزید 20 گاڑیاں گزر جاتی ہیں۔ قطار میں سے 5 گاڑیاں ٹریفک جام سے بچنے کے لیے ایک ایگزٹ سے نکل جاتی ہیں۔ اگر موٹروے پر شروع میں 30 گاڑیاں تھیں، تو پہلے 15 منٹ میں کتنی گاڑیاں ٹریفک جام سے گزریں؟,5,"ٹریفک جام کے بعد 30 - 20 = <<30-20=10>>10 گاڑیاں باقی رہ گئیں۔
لہذا، ٹریفک جام کے پہلے 15 منٹ میں 10 + 5 = <<10+5=15>>15 گاڑیاں گزر گئیں۔",False
مریم باغبانی کی بہت شوقین ہیں۔ گزشتہ کل، انہیں اپنی پسندیدہ نرسری سے گملوں میں لگے 18 نئے پودے ملے۔ ان کے بڑے دیہی گھر کی 40 کھڑکیوں کی ہر دہلیز پر پہلے سے ہی دو پودے موجود ہیں۔ فیاضی دکھاتے ہوئے، انہوں نے فیصلہ کیا ہے کہ وہ کل ہر دہلیز سے ایک پودا اپنے دوستوں اور عزیزوں کو دے دیں گی۔ مریم کے پاس کُل کتنے پودے باقی رہ جائیں گے؟,58,"مریم کے پاس پہلے سے ہی 40 کھڑکیاں * 2 پودے = <<40*2=80>>80 پودے ہیں۔
اس کے پاس کل 80 + 18 = <<80+18=98>>98 پودے ہیں۔
اسے 40 پودے دینے کے بعد، اس کے پاس 98 - 40 = <<98-40=58>>58 پودے باقی رہ جائیں گے۔",True
ایک دن جیروم سے ملنے اس کے چار دوست آئے۔ پہلے دوست نے 20 مرتبہ ڈور بیل بجائی، جبکہ دوسرے دوست نے پہلے دوست سے 1/4 گنا زیادہ مرتبہ ڈور بیل بجائی۔ تیسرے دوست نے چوتھے دوست سے 10 مرتبہ زیادہ ڈور بیل بجائی۔ اگر چوتھے دوست نے 60 مرتبہ ڈور بیل بجائی ہو، تو ڈور بیل کل کتنی بار بجی؟,175,"دوسرے دوست نے 20 * 1/4 = <<20*1/4=5>>5 بار زیادہ بیل بجایا۔
لہذا، دوسرے دوست نے 20 + 5 = <<20+5=25>>25 بار بیل بجا کر اپنے دوست کی میزبانی کی۔
تیسرے دوست نے 60 + 10 = <<60+10=70>>70 بار بیل بجا کر اپنے دوست کی میزبانی کی۔
مجموعی طور پر، انہوں نے 20 + 25 + 70 + 60 = <<20+25+70+60=175>>175 بار بیل بجا کر ایک دوسرے کی میزبانی کی۔",False
سولو کو اپنی سائنس کی نصابی کتاب سے 4 صفحات، سماجی علوم کی نصابی کتاب سے 20 صفحات، تاریخ کی نصابی کتاب سے 7 صفحات اور جغرافیہ کی نصابی کتاب سے 8 صفحات پڑھنے ہیں۔ سولو نے پیر کو 15 صفحات پڑھے۔ اگر اس کے پاس اپنی ساری پڑھائی مکمل کرنے کے لیے مزید 4 دن ہیں، تو اسے اوسطاً ایک دن میں کتنے صفحات پڑھنے کی ضرورت ہے؟,6,"سولو کو پڑھنے کے لیے کل 4+20+7+8=<<4+20+7+8=39>>39 صفحات کی ضرورت ہے۔
اگر اس نے پہلے ہی 15 صفحات پڑھ لیے ہیں، تو اسے 39-15=<<39-15=24>>24 صفحات پڑھنے کی ضرورت ہے۔
چونکہ اس کے پاس 4 دن باقی ہیں، اس لیے اسے ایک دن میں 24/4=<<24/4=6>>6 صفحات پڑھنے کی ضرورت ہے۔",True
