row_idx,question,answer,response,is_correct
74,آرٹی کا فارمرز مارکیٹ میں پھولوں کا ایک اسٹال ہے۔ وہ تین قسم کے پھول بیچتا ہے: گیندا، پٹونیا اور بیگونیا۔ وہ عام طور پر گیندے کا گملہ 2.74 ڈالر، پٹونیا کا 1.87 ڈالر، اور بیگونیا کا 2.12 ڈالر میں فروخت کرتا ہے۔ آج آرٹی کے پاس کھلے پیسے نہیں ہیں، اس لیے اس نے اپنی تمام قیمتوں کو قریبی ڈالر تک راؤنڈ کرنے کا فیصلہ کیا ہے۔ اگر آرٹی گيندے کے 12، پٹونیا کے 9، اور بیگونیا کے 17 گملے فروخت کرتا ہے، تو وہ کُل کتنی رقم کمائے گا؟,88,"آرٹی کے پاس گیندے کے لئے 2.74 ڈالر، پٹونیا کے لئے 1.87 ڈالر، اور بیگونیا کے لئے 2.12 ڈالر کی قیمتوں پر 12+9+17=38 گملے ہیں۔

آرٹی نے اپنی قیمتوں کو قریبی ڈالر تک راؤنڈ کرنے کا فیصلہ کیا ہے۔ لہذا، گیندے کے لئے قیمتیں 2.74 ڈالر کے قریب ہیں، جس کے لئے آرٹی 3 ڈالر میں گملے فروخت کرے گا۔ پٹونیا کے لئے قیمتیں 1.87 ڈالر کے قریب ہیں، جس کے لئے آرٹی 2 ڈالر میں گملے فروخت کرے گا۔ بیگونیا کے لئے قیمتیں 2.12 ڈالر کے قریب ہیں، جس کے لئے آرٹی 2 ڈالر میں گملے فروخت کرے گا۔

آج آرٹی گیندے کے 12 گملے فروخت کرے گا، جس کے لئے اسے 12*3=36 ڈالر ملے گا۔ اس نے پٹونیا کے 9 گملے فروخت کرے گا، جس کے لئے اسے 9*2=18 ڈالر ملے گا۔ اور اس نے بیگونیا کے 17 گملے فروخت کرے گا، جس کے لئے اسے 17*2=34 ڈالر ملے گا۔

آج آرٹی نے گیندے کے لئے 36 ڈالر، پٹونیا کے لئے 18 ڈالر، اور بیگونیا کے لئے 34 ڈالر کی کمائی کی ہے۔ لہذا، اس نے کل 36+18+34=88 ڈالر کی کمائی کی ہے۔",True
75,لوک ساحل سمندر پر ریت کے قلعے بنا رہا ہے۔ آخرکار وہ یہ نوٹ کرتا ہے کہ قلعے کی ہر سطح کا رقبہ اس سے نیچے کی سطح کے رقبے کا آدھا ہے۔ اگر وہ ایک 4 منزلہ قلعہ بناتا ہے جس کی سب سے اوپر کی سطح کا رقبہ 16 مربع فٹ ہے، تو ایک سطح کا اوسط رقبہ کیا ہوگا؟,60,"لوک ساحل سمندر پر ایک 4 منزلہ قلعہ بناتا ہے جس کی سب سے اوپر کی سطح کا رقبہ 16 مربع فٹ ہے۔ قلعے کی ہر سطح کا رقبہ اس سے نیچے کی سطح کے رقبے کا آدھا ہے۔

یہاں سے ہم اس طرح کا ایک سلسلہ بناسکتے ہیں:

- سب سے اوپر کی سطح کا رقبہ: 16 مربع فٹ
- دوسری سطح کا رقبہ: 16/2 = 8 مربع فٹ
- تیسری سطح کا رقبہ: 8/2 = 4 مربع فٹ
- چوتھی سطح کا رقبہ (نیچے کی سطح): 4/2 = 2 مربع فٹ

اب، ہم ایک سطح کا اوسط رقبہ پہنچنے کے لیے تمام سطحوں کے رقبے کی مجموعی گنتی کرتے ہیں اور ان کی تعداد سے تقسیم کرتے ہیں:

مجموعی رقبہ = 16 + 8 + 4 + 2 = 30 مربع فٹ
عدد سطحیں = 4

اب، ہم اوسط رقبہ کے لیے مجموعی رقبے کو عدد سطحوں سے تقسیم کرتے ہیں:

اوسط رقبہ = مجموعی رقبہ / عدد سطحیں
= 30 مربع فٹ / 4
= 7.5 مربع فٹ

لہذا، ایک سطح کا اوسط رقبہ 7.5 مربع فٹ ہے۔",False
76,سیسیلیا نے حال ہی میں ایک نیا کتا خریدا ہے۔ اس کے ویٹرنری ڈاکٹر کے مطابق، اسے پہلے 180 دنوں تک روزانہ 1 کپ کتے کا کھانا دینا ہوگا۔ پھر اسے اپنی باقی زندگی کے لیے روزانہ 2 کپ کتے کا کھانا دینا ہوگا۔ اگر ایک بیگ کتے کے کھانے میں 110 کپ ہوں، تو سیسیلیا پہلے سال میں کتنے بیگ کتے کا کھانا استعمال کرے گی؟,5,"یہاں ڈیٹا ہے:

* پہلے سال کے لیے، سیسیلیا کے کتے کو روزانہ 1 کپ کتے کا کھانا دیا جائے گا۔ پہلے سال میں 365 دن ہیں، لہذا پہلے سال کے لیے کتے کا کھانا 365 * 1 = 365 کپ ہوگا۔
* 180 دن بعد، سیسیلیا کے کتے کو روزانہ 2 کپ کتے کا کھانا دیا جائے گا۔ اس سال بقیہ دن 365 - 180 = 185 ہیں۔ لہذا، اس سال کے لیے کتے کا کھانا 185 * 2 = 370 کپ ہوگا۔
* پہلے سال کے لیے، کتے کا کھانا 365 + 370 = 735 کپ ہوگا۔
* ایک بیگ کتے کے کھانے میں 110 کپ ہیں، لہذا پہلے سال کے لیے سیسیلیا 735 / 110 = 6.68 بیگ کتے کا کھانا استعمال کرے گی۔
* پہلے سال کے لیے، سیسیلیا تقریباً 7 بیگ کتے کا کھانا استعمال کرے گی۔",False
77,اگر ریمونڈ سارہ کے مقابلے میں آدھی لانڈری کرتا ہے، اور سارہ ڈیوڈ سے 4 گنا زیادہ لانڈری کرتی ہے، تو اگر سارہ 400 پاؤنڈ لانڈری کرتی ہے تو ریمونڈ اور ڈیوڈ کی لانڈری کی مقدار میں فرق کا حساب لگائیں۔,100,"اگر سارہ 400 پاؤنڈ لانڈری کرتی ہے اور وہ ڈیوڈ سے 4 گنا زیادہ لانڈری کرتی ہے، تو ڈیوڈ کی لانڈری کی مقدار 400/4 = 100 پاؤنڈ ہوگی۔

ریمونڈ سارہ کے مقابلے میں آدھی لانڈری کرتا ہے، لہذا اگر سارہ 400 پاؤنڈ لانڈری کرتی ہے، تو ریمونڈ کی لانڈری کی مقدار 400/2 = 200 پاؤنڈ ہوگی۔

اب اگر ڈیوڈ کی لانڈری کی مقدار 100 پاؤنڈ ہے اور ریمونڈ کی لانڈری کی مقدار 200 پاؤنڈ ہے، تو ان دونوں میں فرق 200 - 100 = 100 پاؤنڈ ہوگا۔",False
78,ونسنٹ 3 پھولوں کا پیکٹ 2.50$ میں یا 2 پھولوں کا پیکٹ 1$ میں خرید سکتا ہے۔ بہتر قیمت پر 18 پھول خرید کر وہ کتنی رقم بچائے گا؟,6,"یہاں 2 سے 3 پھولوں کے درمیان تعلق کا فائدہ لینا ہے۔ اگر 2 پھولوں کا پیکٹ 1 ڈالر ہے تو 18 پھولوں کے لئے 9 پیکٹس کی ضرورت ہوگی جو 9 ڈالر ہوں گے۔

مگر 3 پھولوں کا پیکٹ 2.50 ڈالر ہے۔ 18 پھولوں کے لئے 6 پیکٹس کی ضرورت ہوگی جو 15 ڈالر ہوں گے۔

اس طرح ونسنٹ 9-15 = 6 ڈالر بچائے گا۔",True
79,جان ایک کتا گود لیتا ہے۔ وہ اسے گرومر کے پاس لے جاتا ہے، جس کی قیمت 100 ڈالر ہے۔ نیا گاہک ہونے کی وجہ سے گرومر اسے 30 فیصد رعایت دیتا ہے۔ گرومنگ پر کتنا خرچ آئے گا؟,70,"جب گرومر نے جان کے کتے کی گود لیتے ہوئے 30 فیصد رعایت دی، تو اس کے بجٹ میں کتے کی گود کی قیمت میں کمی آئی۔

پہلے، گرومر کے پاس کتے کی گود کی قیمت 100 ڈالر تھی۔ 30 فیصد رعایت کے لیے، گرومر کی طرف سے رعایت کی رقم 100 * 0.30 = 30 ڈالر ہوگی۔

اب، گرومر نے جان کے کتے کی گود کی قیمت میں 30 ڈالر کی رعایت دی ہے، لہذا گرومر کو کتے کی گود پر صرف 100 - 30 = 70 ڈالر ادا کرنے ہوں گے۔

لہذا، جان کے کتے کی گود پر گرومر کے پاس 70 ڈالر خرچ ہوگا۔",True
80,دو لڑکیوں میں سے ہر ایک کو 24 لیٹر پانی کا 1/6 حصہ ملا۔ پھر ایک لڑکے نے 6 لیٹر پانی لیا۔ کتنے لیٹر پانی باقی بچ گیا؟,10,"دو لڑکیوں میں سے ہر ایک کو 24 لیٹر پانی کا 1/6 حصہ ملا، لہذا ہر لڑکی کو 24/6 = 4 لیٹر پانی ملا۔

اب ہم دو لڑکیوں کے پاس پانی کے مجموعے کی گنتی کر سکتے ہیں:

2 لڑکیوں کے پاس 2 * 4 = 8 لیٹر پانی ہے

پھر ایک لڑکے نے 6 لیٹر پانی لیا، لہذا اب پانی کے مجموعے میں سے 8 - 6 = 2 لیٹر پانی باقی ہے۔",False
81,چارلی کے پاس 10 اسٹیکرز تھے۔ اس نے مال کے ایک اسٹور سے 21 اسٹیکرز خریدے اور اپنی سالگرہ پر 23 اسٹیکرز حاصل کیے۔ پھر چارلی نے اپنی بہن کو 9 اسٹیکرز دیے اور 28 اسٹیکرز ایک گریٹنگ کارڈ سجانے کے لیے استعمال کیے۔ اب چارلی کے پاس کتنے اسٹیکرز باقی ہیں؟,17,"چارلی کے پاس 10 اسٹیکرز تھے۔ وہ 21 اسٹیکرز خریدے اور اپنی سالگرہ پر 23 اسٹیکرز حاصل کیے۔ اس کے بعد ان کے پاس:

10 + 21 + 23 = 54 اسٹیکرز

انہوں نے اپنی بہن کو 9 اسٹیکرز دیے، لہذا ان کے پاس اب:

54 - 9 = 45 اسٹیکرز

پھر وہ 28 اسٹیکرز ایک گریٹنگ کارڈ سجانے کے لیے استعمال کیے، لہذا اب ان کے پاس:

45 - 28 = 17 اسٹیکرز

چارلی کے پاس اب 17 اسٹیکرز باقی ہیں۔",True
82,گریس کا وزن 125 پاؤنڈ ہے۔ ایلکس کا وزن گریس کے وزن کے 4 گنا سے 2 پاؤنڈ کم ہے۔ ان دونوں کا مجموعی وزن کتنے پاؤنڈ ہے؟,623,"ایلکس کا وزن گریس کے وزن کے 4 گنا سے 2 پاؤنڈ کم ہے۔

اگر گریس کا وزن 125 پاؤنڈ ہے، تو ایلکس کا وزن 4 * 125 = 500 پاؤنڈ کے برابر ہوگا۔

اب، ایلکس کے وزن سے 2 پاؤنڈ کم کر کے 500 - 2 = 498 پاؤنڈ مل جائیں گے۔

اب، گریس اور ایلکس کا مجموعی وزن 125 + 498 = 623 پاؤنڈ ہے۔",True
83,ڈان نے گلاب کی 3 جھاڑیاں لگائیں۔ ہر جھاڑی پر 25 گلاب ہیں۔ ہر گلاب میں 8 کانٹے ہیں۔ کل ملا کر کتنے کانٹے ہوئے؟,600,"ڈان نے 3 جھاڑیاں لگائیں اور ہر جھاڑی پر 25 گلاب تھے، لہذا 3 * 25 = 75 گلاب تھے۔

ہر گلاب میں 8 کانٹے ہیں، لہذا 75 گلاب میں 75 * 8 = 600 کانٹے ہیں۔

لہذا کل 600 کانٹے ہوئے۔",True
84,ایک فٹ بال ٹیم نے 22 میچ کھیلے۔ انہوں نے جتنے میچ ہارے، اس سے 8 زیادہ جیتے۔ بتائیں انہوں نے کل کتنے میچ جیتے؟,15,"اگر ٹیم نے جتنے میچ ہارے، اس سے 8 زیادہ جیتے، تو ہارے گئے میچوں کی تعداد کو ""x"" کہتے ہیں۔

ٹیم نے 22 میچ کھیلے، لہذا ہارے گئے میچوں کی تعداد کے ساتھ جیتے گئے میچوں کی تعداد کا مجموعہ 22 ہوگا۔

ہارے گئے میچوں کی تعداد کو ""x"" کہتے ہیں، تو جیتے گئے میچوں کی تعداد 8 + x ہوگی۔

مجموعی طور پر، ٹیم نے 22 میچ کھیلے، لہذا ہارے گئے میچوں کی تعداد کے ساتھ جیتے گئے میچوں کی تعداد کا مجموعہ 22 ہوگا:

x + (8 + x) = 22

مختصر کرتے ہوئے، 2x + 8 = 22

2x = 22 - 8
2x = 14

x = 7

اس سے، ٹیم نے 8 + x = 8 + 7 = 15 میچ جیتے۔",True
85,جین پرانی یادگاری ٹی شرٹس سے ایک رضائی بنا رہا ہے۔ اس کے پاس ہر چھٹی کے لیے ایک شرٹ ہے۔ ہر شرٹ ایک الگ رضائی کا بلاک ہے۔ ہر قطار مختلف سال کی چھٹیوں کے بلاکس پر مشتمل ہے۔ وہ سال میں چار چھٹیوں پر جاتا ہے اور 23 سال کی عمر سے چھٹیاں منا رہا ہے۔ اب وہ 34 سال کا ہے۔ تو اس کے پاس مجموعی طور پر کتنے رضائی کے بلاکس ہیں؟,44,"جین 34 سال کی عمر میں ہے، اور وہ 23 سال کی عمر سے چھٹیاں منا رہا ہے، لہذا اس نے 34 - 23 = 11 سال کے لیے چھٹیاں منائی ہیں۔

یہاں سے، جین سال میں 4 چھٹیاں مناتا ہے، لہذا اس نے 11 سالوں میں 4 * 11 = 44 چھٹیاں منائی ہیں۔

جین ہر چھٹی کے لیے ایک رضائی کا بلاک بناتا ہے، لہذا اس کے پاس 44 چھٹیوں کے لیے 44 رضائی کے بلاکس ہیں۔",True
86,گریگ نے یاد دہانی کے طور پر ایک الارم لگایا ہے جو دن میں تین بار بجتا ہے۔ جب الارم بجتا ہے، تو وہ اس وقت تک بجتا رہتا ہے جب تک گریگ اسے بند نہ کر دے۔ آج جب پہلی بار الارم بجا، تو وہ چار بار بجا۔ دوسری بار جب الارم بجا، تو وہ پہلی بار کے مقابلے میں تین گنا زیادہ بار بجا۔ تیسری بار، وہ دوسری بار کے مقابلے میں نصف تعداد میں بجا۔ کل ملا کر الارم کتنی بار بجا؟,22,"یہ ایک پیچیدہ Problem ہے، لیکن میں اسے حل کرنے کی کوشش کروں گا۔

پہلی بار الارم بجا، وہ چار بار بجا۔

دوسری بار الارم بجا، وہ پہلی بار کے مقابلے میں تین گنا زیادہ بار بجا، جو 3 × 4 = 12 بار ہے۔

تیسری بار الارم بجا، وہ دوسری بار کے مقابلے میں نصف تعداد میں بجا، جو 12 ÷ 2 = 6 بار ہے۔

کل الارم کے بجائے تعداد 4 + 12 + 6 = 22 بار ہے۔

لہذا، الارم کل 22 بار بجا۔",True
87,ایک کمپنی اپنے ہر ملازم کو ماہانہ 600 ڈالر تنخواہ دیتی ہے۔ کمپنی کی پالیسی ہے کہ جو ملازمین پانچ سال مکمل کر لیتے ہیں، ان کی تنخواہ میں ہر سال ابتدائی تنخواہ کا 10 فیصد اضافہ کیا جاتا ہے۔ اگر سلوی نے گزشتہ دسمبر میں ہی کمپنی میں اپنے پانچ سال مکمل کیے ہیں، تو مزید تین سال کی ملازمت کے بعد اس کی سالانہ تنخواہ کیا ہوگی؟,9360,"سلوی نے پانچ سال مکمل کرنے کے بعد اپنی تنخواہ میں ہر سال 10 فیصد اضافہ کیا ہے۔ اگر اس نے گزشتہ دسمبر میں اپنے پانچ سال مکمل کیے ہیں، تو اس کے لیے اب تین سال کے لیے تنخواہ میں مزید اضافہ ہوگا۔

سلوی کی ابتدائی تنخواہ 600 ڈالر تھی۔ پانچ سال مکمل کرنے کے بعد، اس کی تنخواہ میں 10 فیصد اضافہ ہوا:

600 x 10/100 = 60 ڈالر

ابتدائی تنخواہ + 10 فیصد اضافہ = 600 + 60 = 660 ڈالر

سلوی کو اب تین سال کی ملازمت کے لیے مزید تنخواہ میں اضافہ ہوگا۔ اس میں 10 فیصد اضافہ ہوگا:

660 x 10/100 = 66 ڈالر

ابتدائی تنخواہ + 10 فیصد اضافہ = 660 + 66 = 726 ڈالر

سلوی کو مزید دو سال کی ملازمت کے لیے مزید تنخواہ میں اضافہ ہوگا۔ اس میں 10 فیصد اضافہ ہوگا:

726 x 10/100 = 72.6 ڈالر

ابتدائی تنخواہ + 10 فیصد اضافہ = 726 + 72.6 = 798.6 ڈالر

سلوی کو مزید سال کی ملازمت کے لیے مزید تنخواہ میں اضافہ ہوگا۔ اس میں 10 فیصد اضافہ ہوگا:

798.6 x 10/100 = 79.86 ڈالر

ابتدائی تنخواہ + 10 فیصد اضافہ = 798.6 + 79.86 = 878.46 ڈالر

سلوی کی سالانہ تنخواہ 878.46 ڈالر ہوگی۔",False
88,"میرلن کے پہلے ریکارڈ کی کاپیاں ہیرالڈ کے ریکارڈ سے 10 گنا زیادہ فروخت ہوئیں۔ اگر ان دونوں نے ملا کر 88,000 کاپیاں فروخت کیں، تو ہیرالڈ نے کتنی کاپیاں فروخت کیں؟",8000,"اگر ہیرالڈ کے ریکارڈ کی کاپیاں MIRLEN کے ریکارڈ کی کاپیاں سے 10 گنا زیادہ فروخت ہوئیں، تو ہیرالڈ کے ریکارڈ کی کاپیاں کے 1 حصے کو MIRLEN کے ریکارڈ کی کاپیاں کے 10 حصوں کے برابر کہا جائے گا۔

اس کے بعد، ہم کے پاس ایک مساوات ہے:

ہیرالڈ کے ریکارڈ کی کاپیاں + MIRLEN کے ریکارڈ کی کاپیاں = 88,000 کاپیاں

ہیرالڈ کے ریکارڈ کی کاپیاں کے 1 حصے کو x کے برابر کہا جائے گا، تو MIRLEN کے ریکارڈ کی کاپیاں کے 10 حصے 10x ہوں گے۔

ہیرالڈ کے ریکارڈ کی کاپیاں + MIRLEN کے ریکارڈ کی کاپیاں = 88,000 کاپیاں
x + 10x = 88,000 کاپیاں
11x = 88,000 کاپیاں
x = 88,000 کاپیاں / 11
x = 8,000 کاپیاں

ہیرالڈ کے ریکارڈ کی کاپیاں کے 1 حصے 8,000 کاپیاں ہیں، لہذا ہیرالڈ کے ریکارڈ کی کاپیاں 8,000 * 10 = 80,000 کاپیاں ہیں۔",False
89,کرسٹینا اپنی سالگرہ کی پارٹی کی منصوبہ بندی کر رہی ہے اور اسے ہر مدعو مہمان کے لیے 0.75 گفٹ بیگز کی ضرورت ہے، کیونکہ ایک چوتھائی مہمان نہیں آتے۔ اس نے 16 دوستوں کو مدعو کیا ہے۔ ہر گفٹ بیگ کی قیمت 2 ڈالر ہے۔ وہ کل کتنا خرچ کرے گی؟,24,"کرسٹینا نے 16 دوستوں کو مدعو کیا ہے، لیکن وہ صرف 75% مہمانوں کو گفٹ بیگ دے گی۔

تین چوتھائی مہمانوں کو گفٹ بیگ نہیں دیا جائے گا، جو 16 / 4 = 4 ہیں۔

اس لیے، وہ 16 - 4 = 12 مہمانوں کو گفٹ بیگ دے گی۔

چونکہ اسے ہر مدعو مہمان کے لیے 0.75 گفٹ بیگز کی ضرورت ہے، لیکن اسے ہر مدعو مہمان کے لیے صرف 1 گفٹ بیگ کی ضرورت ہے، اس لیے وہ 12 گفٹ بیگز کی ضرورت ہوں گی۔

ہر گفٹ بیگ کی قیمت 2 ڈالر ہے، لہذا وہ 12 گفٹ بیگز پر 2 * 12 = 24 ڈالر خرچ کرے گی۔

لہذا، کرسٹینا 24 ڈالر خرچ کرے گی۔",True
90,ٹیڈ ٹی-ریکس، ڈائنوسار کی پکنک پر آلو کا سلاد لانے کا منصوبہ بنا رہا تھا۔ اسے معلوم ہے کہ ایک بالغ ڈائنوسار 10 پاؤنڈ آلو کا سلاد کھاتا ہے، جبکہ ایک بچہ بالغ سے آدھا کھاتا ہے۔ اگر پکنک میں 20 بالغ اور 5 بچے شریک ہوں گے، تو سب کا پیٹ بھرنے کے لیے ٹیڈ کو کتنے پاؤنڈ آلو کا سلاد لانا پڑے گا؟,225,"یہاں آلو کا سلاد کے لیے ضروری پاؤنڈ کی گنتی کی جائے گی:

بالغ ڈائنوساروں کی تعداد: 20
بچوں کی تعداد: 5

بچوں کی مجموعی پاؤنڈ کا 50 فیصد ہوتا ہے، کیونکہ وہ بالغوں سے آدھا کھاتے ہیں۔

بچوں کی پاؤنڈ کی تعداد: (5 * 50/100) = 2.5 پاؤنڈ

بالغ ڈائنوساروں کی پاؤنڈ کی تعداد: 20 * 10 پاؤنڈ = 200 پاؤنڈ

بچوں کی پاؤنڈ کی تعداد: 2.5 پاؤنڈ

بالغ ڈائنوساروں اور بچوں کی پاؤنڈ کی کل تعداد: 200 پاؤنڈ + 2.5 پاؤنڈ = 202.5 پاؤنڈ

لہٰذا، ٹیڈ کو 202.5 پاؤنڈ آلو کا سلاد لانا پڑے گا۔",False
91,جان کے پاس مارسیا سے تین گنا زیادہ پالتو جانور ہیں۔ مارسیا کے پاس سنڈی سے دو زیادہ پالتو جانور ہیں۔ اگر سنڈی کے پاس چار پالتو جانور ہیں تو ان تینوں کے پاس کل کتنے پالتو جانور ہیں؟,28,"سنڈی کے پاس چار پالتو جانور ہیں۔ 
مارسیا کے پاس سنڈی سے دو زیادہ پالتو جانور ہیں، لہذا مارسیا کے پاس 4 + 2 = 6 پالتو جانور ہیں۔ 
جان کے پاس مارسیا سے تین گنا زیادہ پالتو جانور ہیں، لہذا جان کے پاس 6 * 3 = 18 پالتو جانور ہیں۔
کل تینوں کے پاس 4 + 6 + 18 = 28 پالتو جانور ہیں۔",True
92,ایملی کے چار بچے ہیں: ایمی، جیکسن، کوری اور جیمز۔ ایمی، جیکسن سے 5 سال بڑی اور کوری سے 2 سال چھوٹی ہے۔ اگر جیمز 10 سال کا ہے اور وہ کوری سے 1 سال چھوٹا ہے، تو جیکسن کی عمر کیا ہے؟,4,"اگر جیمز 10 سال کا ہے اور وہ کوری سے 1 سال چھوٹا ہے، تو کوری کا عمر 10 + 1 = 11 سال ہوگی۔

ایمی، جیکسن سے 5 سال بڑی ہے، لہذا جیکسن کی عمر ایمی کی عمر سے 5 سال کم ہوگی۔ پہلے ہم ایمی کی عمر کو نہیں جانتے تھے، لیکن ہم جانتے ہیں کہ ایمی کوری سے 2 سال بڑی ہے، جو کہ 11 سال کی ہے، لہذا ایمی کی عمر 11 + 2 = 13 سال ہوگی۔

اب کہیں جیکسن کی عمر کو پہلے کے حساب سے ہم ایمی کی عمر کو 5 سال کم کر کے جیکسن کی عمر پاتے ہیں۔ ایمی کی عمر 13 سال ہے، لہذا جیکسن کی عمر 13 - 5 = 8 سال ہوگی۔

لہذا، جیکسن کی عمر 8 سال ہے۔",False
93,پہلے لی، جیرالڈ کے مقابلے میں 400 میٹر ہرڈلز کی دوڑ دو سیکنڈ تیزی سے مکمل کر لیتا تھا۔ لیکن جیرالڈ نے اپنی خوراک تبدیل کی، جس سے اس کی رفتار 10 فیصد بڑھ گئی۔ اگر لی 400 میٹر ہرڈلز کی دوڑ 38 سیکنڈ میں مکمل کرتا ہے، تو اپنی بہتر خوراک کے ساتھ جیرالڈ یہ دوڑ کتنے سیکنڈ میں مکمل کر سکتا ہے؟,36,"لی 38 سیکنڈ میں دوڑ مکمل کر لیتا ہے اور جیرالڈ اس کی نسبت 2 سیکنڈ تیز ہے، جو 38 - 2 = 36 سیکنڈ ہیں۔

جیرالڈ کی رفتار 10 فیصد بڑھ گئی ہے، لہذا اگر 100 فیصد اس کی رفتار 36 سیکنڈ ہے تو 10 فیصد اضافے ہوگا 36 * 0.1 = 3.6 سیکنڈ۔

اب جیرالڈ کی رفتار 36 سیکنڈ میں ہے اور اس کی رفتار میں 10 فیصد اضافہ ہوا ہے، جو 3.6 سیکنڈ ہے۔ لہذا جیرالڈ کی نئی رفتار 36 - 3.6 = 32.4 سیکنڈ ہے۔

مگر جیرالڈ کی نئی رفتار میں 10 فیصد اضافہ ہوا ہے، جو 3.6 سیکنڈ ہے، اور اس سے پہلے جیرالڈ کی رفتار 36 سیکنڈ تھی، لہذا جیرالڈ کی نئی رفتار 32.4 + 3.6 = 36 سیکنڈ ہے۔

اس میں 10 فیصد اضافہ ہے، جس سے 36 + 3.6 = 39.6 سیکنڈ ہوگا۔

لیکن اس میں ایک مسئلہ ہے، کیونکہ اگر جیرالڈ کی نئی رفتار 36 سیکنڈ ہے تو اس کی رفتار میں 10 فیصد اضافہ ہوگا 3.6 سیکنڈ، اور اس سے پہلے جیرالڈ کی رفتار 36 سیکنڈ تھی، جو جیرالڈ کی نئی رفتار 36 + 3.6 = 39.6 سیکنڈ ہے۔

لیکن ہم جانتے ہیں کہ لی 38 سیکنڈ میں دوڑ مکمل کر لیتا ہے، اور جیرالڈ کی رفتار 10 فیصد بڑھ گئی ہے۔

اگر لی 38 سیکنڈ میں دوڑ مکمل کر لیتا ہے، اور جیرالڈ کی رفتار 10 فیصد بڑھ گئی ہے، تو جیرالڈ کی نئی رفتار 38 * 1.1 = 41.8 سیکنڈ ہوگی۔",False
94,ایک محلے میں، خرگوشوں کی تعداد پالتو کتوں اور بلیوں کی مجموعی تعداد سے بارہ کم ہے۔ اگر ہر کتے کے ساتھ دو بلیاں ہیں، اور کتوں کی تعداد 60 ہے، تو محلے میں کل کتنے پالتو جانور ہیں؟,348,"اگر ہر کتے کے ساتھ دو بلیاں ہیں، اور کتوں کی تعداد 60 ہے، تو بلیوں کی تعداد 60 * 2 = 120 ہے۔

خرگوشوں کی تعداد پالتو کتوں اور بلیوں کی مجموعی تعداد سے بارہ کم ہے، لہذا خرگوشوں کی تعداد 120 + 60 - 12 = 168 ہے۔

ملکے میں کل پالتو جانور کی تعداد خرگوشوں کی تعداد کتوں کی تعداد، بلیوں کی تعداد اور خرگوشوں کی تعداد کے مجموعہ سے ملتی ہے، لہذا کل تعداد 168 + 60 + 120 = 348 ہے۔",True
95,پانچویں جماعت کے 200 طلباء میں سے 2/5 لڑکے ہیں اور لڑکیوں میں سے 2/3 گرل اسکاؤٹ میں ہیں۔ کتنی لڑکیاں گرل اسکاؤٹ میں نہیں ہیں؟,40,"پہلے، 2/5 * 200 = 80 لڑکے ہیں۔

اسکول میں طلباء کے کل تعداد 200 ہیں۔ لہذا، لڑکیوں کی تعداد 200 - 80 = 120 ہے۔

اب، گرل اسکاؤٹ میں 2/3 * 120 = 80 لڑکیاں ہیں۔

لڑکیوں میں سے گرل اسکاؤٹ میں نہیں ہونے والی لڑکیوں کی تعداد 120 - 80 = 40 ہے۔",True
96,ہیری کل رات نو گھنٹے سویا۔ اس کا دوست جیمز، ہیری کے مقابلے میں صرف دو تہائی (2/3) وقت سویا۔ ہیری، جیمز سے کتنے گھنٹے زیادہ سویا؟,3,"ہیری نے نو گھنٹے سویا، جبکہ جیمز نے 2/3 گھنٹے سویا۔

2/3 گھنٹے کو گھنٹوں میں تبدیل کرنا ہے:

2/3 * 1 = 2/3 گھنٹے
2/3 گھنٹے کو ہزارواں میں تبدیل کرنا ہے:
2/3 * 1000/1000 = 200/300 گھنٹے
اب 200/300 گھنٹے کو گھنٹوں میں تبدیل کرنا ہے:
200/300 * 3/3 = 2/3 گھنٹے

اب ہم ہری اور جیمز کے سویے ہوئے وقت کا فرق معلوم کر سکتے ہیں:

ہری = 9 گھنٹے
جیمز = 2/3 گھنٹے = 2/3 گھنٹے

فرق = ہری - جیمز
= 9 - 2/3 گھنٹے
= 9 - 2/3
= 26/3 گھنٹے

اب 26/3 گھنٹے کو گھنٹوں میں تبدیل کرنا ہے:
26/3 * 1 = 26/3 گھنٹے
26/3 گھنٹے کو ہزارواں میں تبدیل کرنا ہے:
26/3 * 1000/1000 = 2600/3000 گھنٹے
اب 2600/3000 گھنٹے کو گھنٹوں میں تبدیل کرنا ہے:
2600/3000 * 3/3 = 8 گھنٹے

فرق ہری اور جیمز کے درمیان ہے ہری 8 گھنٹے زیادہ سویا۔",False
97,جب فریڈا ڈبے والے ٹماٹر پکا کر ساس بناتی ہے، تو اُن کا حجم آدھا رہ جاتا ہے۔ ٹماٹروں کے ہر 16 اونس کے ڈبے میں تین ٹماٹر ہوتے ہیں۔ فریڈا کی بنائی ہوئی ساس کی آخری کھیپ 32 اونس تھی۔ اُس نے کُل کتنے ٹماٹر استعمال کیے؟,12,"فریڈا کی ساس کا حجم 32 اونس ہے۔ اس کا مطلب ہے کہ اس میں 32/16 = 2 ٹماٹر ہیں۔ 

یہ بات دوسری سے بھی واضح ہے کہ فریڈا کی ساس کا حجم آدھا رہ گیا ہے، اور اس ڈبے والے ٹماٹر کا حجم 16 اونس ہے۔ لہذا، یہ ہمارے کہنے کے مطابق ہے کہ ساس کی ہر آدھی کھیپ میں 2 ٹماٹر ہوتے ہیں۔ 

اس لیے، فریڈا نے 2*2 = 4 ٹماٹر استعمال کیے۔",False
