question,answer,response,is_correct
اسٹیفن نے گروسری کا آن لائن آرڈر کیا۔ اس کا کل بل 40.00 ڈالر بنا۔ چونکہ یہ ڈیلیوری ایک وینڈر کے ذریعے کی گئی تھی، اس لیے انہوں نے اس کے کل بل پر 25 فیصد فیس اور 3.00 ڈالر ڈیلیوری چارجز لگائے۔ اسٹیفن نے 4.00 ڈالر کی ٹپ بھی دی۔ ان اضافی چارجز کے بعد، اسٹیفن کے سودے کی کل قیمت کیا تھی؟,57," پہلے یہ معلوم کریں کہ فیس کتنی ہے: $40 * 0.25 = $<<40*0.25=10>>10  
     پھر یہ معلوم کریں کہ ڈلیوری فیس کتنی ہے: $3 + $10 = $<<3+10=13>>13  
     پھر یہ معلوم کریں کہ ٹپ کتنی ہے: $4 + $13 = $<<4+13=17>>17  
     آخر میں، یہ معلوم کریں کہ کل لاگت کتنی ہے: $40 + $17 = $<<40+17=57>>57
#### 57",True
ایک رس بھری کی جھاڑی میں 20 پھلوں کے 6 گچھے ہیں اور 67 انفرادی پھل جھاڑی پر بکھرے ہوئے ہیں۔ کل ملا کر کتنی رس بھریاں ہیں؟,187," 6 * 20 = <<6*20=120>>120  
     120 + 67 = <<120+67=187>>187  
     187 رس بھریاں ہیں۔
#### 187",True
ایک ٹوکری میں 25 مالٹے ہیں، جن میں سے 1 خراب، 20 فیصد کچے اور 2 کھٹے ہیں، جبکہ باقی اچھے ہیں۔ اچھے مالٹوں کی تعداد کتنی ہے؟,17," ٹوکری میں 25 *.8 = <<25*.8=20>>20 تازہ مالٹے ہیں۔  
     ٹوکری میں 25 - 1 - 2 = <<25-1-2=22>>22 تازہ مالٹے ہیں۔  
     اچھے مالٹوں کی کل تعداد 20 + 22 = <<20+22=42>>42 ہے۔
#### 42",False
جینیٹ اپنی بیٹی کے لیے ایک بروچ خریدتی ہے۔ وہ اسے بنانے کے مواد کے لیے 500 ڈالر ادا کرتی ہے اور پھر جیولر کو اسے تیار کرنے کے لیے 800 ڈالر دیتی ہے۔ اس کے بعد، وہ اس کی انشورنس کروانے کے لیے اس رقم کا 10 فیصد ادا کرتی ہے۔ اس نے کل کتنی رقم ادا کی؟,1430," جینیٹ نے پہلے $500 + $800 = $<<500+800=1300>>1300 ادا کیے۔  
اس نے انشورنس کے لیے مزید $1300 x 10/100 = $<<1300*10/100=130>>130 ادا کیے۔  
لہذا، اس نے کل $1300 + $130 = $<<1300+130=1430>>1430 خرچ کیے۔
#### 1430",True
"اگر مارسی ایک ہی کمپنی میں 40 سال کام کرے تو اسے 50,000 ڈالر سالانہ پنشن ملتی ہے۔ 20 سال کی ملازمت کے بعد، وہ ہر اضافی سال کے لیے پنشن کی کل رقم کے 5 فیصد کی حقدار ہو جاتی ہے۔ اگر وہ 30 سال بعد نوکری چھوڑ دیتی ہے تو اس کی سالانہ پنشن کتنی ہوگی؟",25000," پہلے یہ معلوم کریں کہ مارسی نے کتنے سال کام کیا: 30 - 20 = <<30-20=10>>10  
     پھر یہ معلوم کریں کہ اس نے کتنا اضافی وقت کام کیا: 40 - 30 = <<40-30=10>>10  
     پھر یہ معلوم کریں کہ وہ اپنی نوکری چھوڑنے پر کتنی زیادہ پنشن حاصل کرے گی: 50000 * (5/100) * 10 = $<<50000*(5/100)*10=2500>>2,500  
     پھر اس کو اصل پنشن سے منفی کریں تاکہ یہ معلوم ہو سکے کہ وہ اپنی نوکری چھوڑنے پر کتنی زیادہ پنشن حاصل کرے گی: $2,500 - $50,000 = $<<2500-50000=-47500>>47,500
#### -47500",False
علینہ نے ایک اسٹریمنگ سروس کی سبسکرپشن لی جو اس سے ماہانہ 140 ڈالر وصول کرتی ہے۔ اگر اسٹریمنگ کمپنی نے سال کے پہلے چھ مہینوں کے لیے اس سے یہی ابتدائی رقم وصول کی اور پھر سال کے باقی چھ مہینوں میں 10 فیصد کم رقم وصول کی، تو حساب لگائیں کہ سال کے آخر تک اس نے اسٹریمنگ سروس کے لیے کل کتنی رقم ادا کی۔,1596," چونکہ سال کے پہلے چھ مہینوں میں کمپنی کو 6*$140 = $<<6*140=840>>840 ملیں گے  
     اور سال کے باقی چھ مہینوں میں 10% کم فی ماہ آمدنی ملے گی، جس کا مطلب ہے کہ وہ $140*.9=$<<140*.9=126>>126 ماہانہ وصول کریں گے  
     تو سال کے آخر تک کمپنی کو کل $840+$126*5=$<<840+126*5=1080>>1080 ملیں گے  
     یعنی کل $840+$1080=$1920 ادا کیے گئے
#### 1920",False
صوفیہ اپنی گاڑی میں ایک لمبے سفر پر جانے کا سوچ رہی ہے، اور وہ یہ جاننا چاہتی ہے کہ وہ گیس کی ایک بھری ہوئی ٹینکی میں کتنا فاصلہ طے کر سکتی ہے۔ اس نے پچھلی بار ٹینکی بھروانے کے بعد 100 میل کا سفر کیا، اور اسے دوبارہ بھرنے کے لیے 4 گیلن گیس کی ضرورت پڑی۔ اس کی گاڑی کے مینول کے مطابق، اس کی ٹینکی میں 12 گیلن گیس آتی ہے۔ صوفیہ گیس کی ایک بھری ہوئی ٹینکی میں کتنے میل کا سفر کر سکتی ہے؟,300," اس کے پاس 12 x 4 = <<12*4=48>>48 گیلن گیس ہے  
اس طرح، اس کے پاس 48/100 = <<48/100=0.48>>0.48 گیلن فی میل گیس موجود ہے  
لہذا، وہ 1,000/0.48 = <<1000/0.48=2083>>2,083 میل تک جا سکتی ہے
#### 2083",False
جم 2 گھنٹے ٹی وی دیکھتا ہے اور پھر آدھے وقت کے لیے پڑھتا ہے۔ وہ یہ ہفتے میں 3 بار کرتا ہے۔ 4 ہفتوں میں وہ ٹی وی دیکھنے اور پڑھنے میں کل کتنے گھنٹے گزارتا ہے؟,36," وہ ہر ہفتے ٹی وی 2 گھنٹے دیکھتا ہے * 3 بار = <<2*3=6>>6 گھنٹے  
اس طرح، وہ ہر ہفتے 6 گھنٹے + 0.5 گھنٹے = <<6+.5=6.5>>6.5 گھنٹے  
اس طرح، 4 ہفتوں میں وہ 6.5 گھنٹے/ہفتہ * 4 ہفتے = <<6.5*4=26>>26 گھنٹے گزارتا ہے
#### 26",False
ایک باسکٹ بال ٹورنامنٹ میں چار اسکول حصہ لے رہے ہیں۔ ہر اسکول نے لڑکیوں اور لڑکوں کی ایک ایک ٹیم بھیجی ہے اور ہر ٹیم میں 5 کھلاڑی ہیں۔ ہر اسکول نے ہر ٹیم کے لیے ایک کوچ بھی بھیجا ہے۔ کُل ملا کر تمام اسکولوں نے کتنے لوگ بھیجے ہیں؟,48," لڑکیوں کی ٹیمیں: 4 * 5 = <<4*5=20>>20  
     لڑکوں کی ٹیمیں: 4 * 5 = <<4*5=20>>20  
     کوچز: 4 * 2 = <<4*2=8>>8  
     کل افراد: 20 + 20 + 8 = <<20+20+8=48>>48 افراد
#### 48",True
ایک خزانہ تلاش کرنے والے کو جواہرات سے بھرا ہوا ایک دفن شدہ صندوق ملا۔ اس میں 175 ہیرے، ہیروں کے مقابلے 35 کم یاقوت، اور یاقوتوں کی تعداد سے دوگنے زمرد تھے۔ صندوق میں کل کتنے جواہرات تھے؟,595," ایکس = 175 + 35 + 2(175 - 35) = 175 + 35 + 350 = <<175+35+350=560>>560
     صندوق میں 560 جواہرات تھے۔
#### 560",False
ڈاکٹر ورٹز کے اسکول میں لڑکوں کی تعداد لڑکیوں سے دوگنا ہے۔ اگر وہاں 60 لڑکیاں ہیں اور ہر 5 طلباء کے لیے ایک استاد ہے، تو اساتذہ کی کل تعداد کتنی ہے؟,36," 80 طلباء ہیں  
     4 اساتذہ ہیں
#### 4",False
بیلی ایک مخصوص رقم کے ساتھ شروع کرتی ہے۔ پھر اسے 8 ہفتوں کے لیے ہر ہفتے 5 ڈالر کا الاؤنس ملتا ہے۔ 8 ہفتوں کے اختتام پر، اگر اس کے پاس کل 100 ڈالر ہیں، تو بیلی نے کتنی رقم سے شروعات کی؟,60," $100 = $5 x (8 + n) + $n  
     $100 - $40 = $5n + $n  
     $60 = $6n  
     n = <<10=10>>10  
بیلی نے $10 سے شروع کی۔
#### 10",False
جُوڈی ہفتے کے دنوں میں روزانہ 5 ڈانس کلاسیں اور ہفتے کو 8 کلاسیں سکھاتی ہے۔ اگر ہر کلاس میں 15 طالب علم ہوں اور وہ فی طالب علم 15 ڈالر فیس لیتی ہے، تو وہ ایک ہفتے میں کتنے پیسے کماتی ہے؟,7425," جودي ہفتے کے پانچ دنوں میں 5*15=<<5*15=75>>75 ڈانس کلاشیں پڑھاتی ہے  
ایک ہفتے میں کل 75+8=<<75+8=83>>83 ڈانس کلاشیں ہوتی ہیں  
اس طرح، وہ ہفتے میں 83*15=$<<83*15=1245>>1245 کماتی ہے
#### 1245",False
کیلیان کے پاس پکوان تیار کرنے کے لیے دو ترکیبیں ہیں، ایک میں 20 ہدایات ہیں اور دوسری میں پہلی کے دوگنا ہدایات ہیں۔ دونوں پکوان تیار کرنے کے لیے کیلیان کو کُل کتنی ہدایات پڑھنی ہوں گی؟,60," ترکیب نمبر 2 میں 2*20 = <<2*20=40>>40 ہدایات ہیں۔  
اس طرح، کل ہدایات کی تعداد 20+40 = <<20+40=60>>60 ہے۔
#### 60",True
ٹامی اپنی خیراتی ادارے کے لیے 3 ڈالر فی سلائس براؤنیز اور 4 ڈالر فی سلائس چیز کیک بیچ کر فنڈ ریزنگ کر رہا ہے۔ اگر ٹامی 43 براؤنیز اور 23 سلائس چیز کیک فروخت کرتا ہے، تو وہ کُل کتنی رقم جمع کرے گا؟,221," ٹیمی نے 3 * 43 = <<3*43=129>>129 ڈالر براؤنیز سے کمائے۔  
     ٹیمی نے 4 * 23 = <<4*23=92>>92 ڈالر چز کیک سے کمائے۔  
     ٹیمی کل $129 + $92 = $<<129+92=221>>221 پیدا کیا۔
#### 221",True
شیلا نے 150 ڈالر فی فون کی قیمت پر پانچ موبائل فون 3 ماہ کی اقساط پر خریدے۔ ہر فون پر 2 فیصد سود وصول کیا جائے گا۔ شیلا کو 3 مہینوں تک ہر ماہ کتنی رقم ادا کرنی ہوگی؟,255," ہم سب سے پہلے یہ معلوم کریں گے کہ کل سود کتنا ہوگا، $150 x 0.02 = $<<150*0.02=3>>3  
     پھر اس رقم کو ہر فون کی تعداد سے ضرب دیں تاکہ ہمیں کل سود مل سکے: $3 x 5 = $<<3*5=15>>15  
     اب ہم اپنی اقساط کی رقم کا تعین کر سکتے ہیں، اصل لاگت (جو $150 x 5 = $<<150*5=750>>750 ہے) میں سود شامل کریں: $750 + $15 = $<<750+15=765>>765  
     آخر میں، ہم اس رقم کو 3 ماہ سے تقسیم کریں گے تاکہ ہمارے پاس ہر ماہ کتنا ادائیگی کرنا ہے: $765 / 3 = $<<765/3=255>>255
#### 255",True
آرٹی کا فارمرز مارکیٹ میں پھولوں کا ایک اسٹال ہے۔ وہ تین قسم کے پھول بیچتا ہے: گیندا، پٹونیا اور بیگونیا۔ وہ عام طور پر گیندے کا گملہ 2.74 ڈالر، پٹونیا کا 1.87 ڈالر، اور بیگونیا کا 2.12 ڈالر میں فروخت کرتا ہے۔ آج آرٹی کے پاس کھلے پیسے نہیں ہیں، اس لیے اس نے اپنی تمام قیمتوں کو قریبی ڈالر تک راؤنڈ کرنے کا فیصلہ کیا ہے۔ اگر آرٹی گيندے کے 12، پٹونیا کے 9، اور بیگونیا کے 17 گملے فروخت کرتا ہے، تو وہ کُل کتنی رقم کمائے گا؟,88," آرتی کے پاس 12 * $2.75 = $<<12*2.75=33>>33 ہیں۔  
     آرتی کے پاس 9 * $1.90 = $<<9*1.9=17>>17 ہیں۔  
     آرتی کے پاس 17 * $2.10 = $<<17*2.1=35.70>>35.70 ہیں۔  
     کل رقم $33 + $17 + $35.70 = $<<33+17+35.70=85.70>>85.70 ہے۔
#### 85.7",False
لوک ساحل سمندر پر ریت کے قلعے بنا رہا ہے۔ آخرکار وہ یہ نوٹ کرتا ہے کہ قلعے کی ہر سطح کا رقبہ اس سے نیچے کی سطح کے رقبے کا آدھا ہے۔ اگر وہ ایک 4 منزلہ قلعہ بناتا ہے جس کی سب سے اوپر کی سطح کا رقبہ 16 مربع فٹ ہے، تو ایک سطح کا اوسط رقبہ کیا ہوگا؟,60," ہم معلوم کرنا چاہتے ہیں کہ پہلی سطح کا رقبہ کیا ہے، اس لیے ہمیں 16/2 = <<16/2=8>>8 مربع فٹ ملتا ہے  
پہلی سطح کا رقبہ 8 مربع فٹ ہونے کی وجہ سے، اس کے بعد ہمیں معلوم کرنا ہوگا کہ دوسری سطح کا رقبہ کیا ہے، اس لیے ہم 8/2 = <<8/2=4>>4 مربع فٹ حاصل کرتے ہیں  
اس طرح، تیسرے درجے کا رقبہ 4/2 = <<4/2=2>>2 مربع فٹ ہوگا  
آخر میں، چوتھے درجے کا رقبہ 2/2 = <<2/2=1>>1 مربع فٹ ہوگا  
لہذا، اوسط رقبہ 8+4+2+1= <<8+4+2+1=15>>15 مربع فٹ ہوگا
#### 15",False
سیسیلیا نے حال ہی میں ایک نیا کتا خریدا ہے۔ اس کے ویٹرنری ڈاکٹر کے مطابق، اسے پہلے 180 دنوں تک روزانہ 1 کپ کتے کا کھانا دینا ہوگا۔ پھر اسے اپنی باقی زندگی کے لیے روزانہ 2 کپ کتے کا کھانا دینا ہوگا۔ اگر ایک بیگ کتے کے کھانے میں 110 کپ ہوں، تو سیسیلیا پہلے سال میں کتنے بیگ کتے کا کھانا استعمال کرے گی؟,5," سیسیلیا کو 1*6=<<1*6=6>>6 مہینے کے لیے ہر روز 1 کپ کتے کا کھانا چاہیے  
اسے 6*12=<<6*12=72>>72 دنوں تک ہر روز 1 کپ کتے کا کھانا چاہیے  
اس کا مطلب یہ ہے کہ وہ 72*1=<<72*1=72>>72 کپ کتے کا کھانا استعمال کریگی  
اسی طرح سیسیلیا کو 2*6=<<2*6=12>>12 مہینے کے لیے ہر روز 2 کپ کتے کا کھانا چاہیے  
اس کا مطلب یہ ہے کہ وہ 12*12=<<12*12=144>>144 دنوں تک ہر روز 2 کپ کتے کا کھانا استعمال کرے گی  
اس کا مطلب یہ ہے کہ وہ 144*2=<<144*2=288>>288 کپ کتے کا کھانا استعمال کرے گی  
تو وہ کل 72+288=<<72+288=360>>360 کپ کتے کا کھانا استعمال کرے گی  
اگر ایک بیگ میں 110 کپ کتے کا کھانا ہوتا ہے تو وہ 360/110=<<360/110=3.27>>3.27 بیگز استعمال کرے گی
#### 3.27",False
اگر ریمونڈ سارہ کے مقابلے میں آدھی لانڈری کرتا ہے، اور سارہ ڈیوڈ سے 4 گنا زیادہ لانڈری کرتی ہے، تو اگر سارہ 400 پاؤنڈ لانڈری کرتی ہے تو ریمونڈ اور ڈیوڈ کی لانڈری کی مقدار میں فرق کا حساب لگائیں۔,100," فرض کریں کہ x ریمونڈ کی لینڈری کی مقدار ہے۔  
     چونکہ سارہ ریمونڈ سے آدھی لینڈری کرتی ہے ، لہذا s = 2x۔  
     اور چونکہ سارہ ڈیوڈ سے چار گنا زیادہ لینڈری کرتی ہے ، لہذا s = 4d۔  
     ہم جانتے ہیں کہ سارہ نے 400 پاؤنڈ لینڈری کی ہے ، لہذا ہمارے پاس s = 400 ہے۔  
     چونکہ s = 2x، ہم x کو حل کرسکتے ہیں:  
       x = s/2  
       x = 400/2  
       x = <<200=200>>200 پاؤنڈ  

اور چونکہ s = 4d، ہم d کو حل کرسکتے ہیں:
       d = s/4  
       d = 400/4  
       d = <<400/4=100>>100 پاؤنڈ  

اس طرح ، ریمونڈ اور ڈیوڈ کی لینڈری کی مقدار کے درمیان فرق 200 - 100 = <<200-100=100>>100 پاؤنڈ ہوتا ہے۔
#### 100",True
ونسنٹ 3 پھولوں کا پیکٹ 2.50$ میں یا 2 پھولوں کا پیکٹ 1$ میں خرید سکتا ہے۔ بہتر قیمت پر 18 پھول خرید کر وہ کتنی رقم بچائے گا؟,6," 6 پھولوں کا پیکٹ 2.50$ میں دستیاب ہے  
     4 پھولوں کا پیکٹ 1$ میں دستیاب ہے  
     6 + 4 = <<6+4=10>>10 پھولوں کے پیکٹ  
     2.5 * 6 = $<<2.5*6=15>>15  
     1 * 4 = $<<1*4=4>>4  
     15 - 4 = $<<15-4=11>>11  
     11 / 10 = $<<11/10=1.10>>1.10 فی پھول  
     18 پھولوں کی قیمت = 18 * 1.10 = $<<18*1.10=19.80>>19.80
#### 19.8",False
جان ایک کتا گود لیتا ہے۔ وہ اسے گرومر کے پاس لے جاتا ہے، جس کی قیمت 100 ڈالر ہے۔ نیا گاہک ہونے کی وجہ سے گرومر اسے 30 فیصد رعایت دیتا ہے۔ گرومنگ پر کتنا خرچ آئے گا؟,70," گرومنگ 0.70 * $100 = $<<0.7*100=70>>70 بنتی ہے۔
#### 70",True
دو لڑکیوں میں سے ہر ایک کو 24 لیٹر پانی کا 1/6 حصہ ملا۔ پھر ایک لڑکے نے 6 لیٹر پانی لیا۔ کتنے لیٹر پانی باقی بچ گیا؟,10," 8 لیٹر  
ایک لڑکی کو 24 x 1/6 = <<24*1/6=4>>4 لیٹر پانی ملتا ہے۔  
لہذا، دونوں لڑکیوں کو کل 4 + 4 = <<4+4=8>>8 لیٹر پانی ملتا ہے۔  
اس طرح، 24 - 8 = <<24-8=16>>16 لیٹر پانی باقی رہ جاتا ہے۔  
پھر ایک لڑکے نے 6 لیٹر پانی نکال لیا، تو اب 16 - 6 = <<16-6=10>>10 لیٹر پانی باقی بچا۔
#### 10",False
چارلی کے پاس 10 اسٹیکرز تھے۔ اس نے مال کے ایک اسٹور سے 21 اسٹیکرز خریدے اور اپنی سالگرہ پر 23 اسٹیکرز حاصل کیے۔ پھر چارلی نے اپنی بہن کو 9 اسٹیکرز دیے اور 28 اسٹیکرز ایک گریٹنگ کارڈ سجانے کے لیے استعمال کیے۔ اب چارلی کے پاس کتنے اسٹیکرز باقی ہیں؟,17," 10 + 21 + 23 = <<10+21+23=54>>54 اسٹیکرز  
     54 - 9 - 28 = <<54-9-28=17>>17 اسٹیکرز باقی ہیں
#### 17",True
گریس کا وزن 125 پاؤنڈ ہے۔ ایلکس کا وزن گریس کے وزن کے 4 گنا سے 2 پاؤنڈ کم ہے۔ ان دونوں کا مجموعی وزن کتنے پاؤنڈ ہے؟,623," الیکس کا وزن = 125 * 4 - 2 = 500 - 2 = <<125*4-2=498>>498 پاؤنڈ  
     دونوں کا مجموعی وزن = 125 + 498 = <<125+498=623>>623 پاؤنڈ
#### 623",True
ڈان نے گلاب کی 3 جھاڑیاں لگائیں۔ ہر جھاڑی پر 25 گلاب ہیں۔ ہر گلاب میں 8 کانٹے ہیں۔ کل ملا کر کتنے کانٹے ہوئے؟,600," 75 گلاب = 600 کانٹے  
    3 جھاڑیاں * 25 گلاب/جھاڑی = <<3*25=75>>75 گلاب  
    75 گلاب * 8 کانٹے/گلاب = <<75*8=600>>600 کانٹے
#### 600",True
ایک فٹ بال ٹیم نے 22 میچ کھیلے۔ انہوں نے جتنے میچ ہارے، اس سے 8 زیادہ جیتے۔ بتائیں انہوں نے کل کتنے میچ جیتے؟,15," جیتیں: (جیت/ہار) - 1 = 10  
     جیت: 10 + 8 = <<10+8=18>>18  
     کل میچ: 22  
     جیت: 18 / 2 = <<18/2=9>>9
#### 9",False
جین پرانی یادگاری ٹی شرٹس سے ایک رضائی بنا رہا ہے۔ اس کے پاس ہر چھٹی کے لیے ایک شرٹ ہے۔ ہر شرٹ ایک الگ رضائی کا بلاک ہے۔ ہر قطار مختلف سال کی چھٹیوں کے بلاکس پر مشتمل ہے۔ وہ سال میں چار چھٹیوں پر جاتا ہے اور 23 سال کی عمر سے چھٹیاں منا رہا ہے۔ اب وہ 34 سال کا ہے۔ تو اس کے پاس مجموعی طور پر کتنے رضائی کے بلاکس ہیں؟,44," 4*23 = <<4*23=92>>92  
اس نے اپنی پچیسویں سالگرہ تک ہر سال 2 چھٹیاں گزاریں، یعنی کل 2*25 = <<2*25=50>>50 چھٹیاں  
اب وہ 34 سال کا ہے اور اس نے ہر سال 2 چھٹیاں گزاریں، یعنی 2*34 = <<2*34=68>>68 چھٹیاں  
تو اس کے پاس 68+50 = <<68+50=118>>118 چھٹیاں ہیں  
اس طرح اس کے پاس 118/4 = <<118/4=29.5>>29.5 قطاریں ہیں  
لہذا اس کے پاس 29.5*6 = <<29.5*6=177>>177 رضائی کے بلاکس ہیں
#### 177",False
گریگ نے یاد دہانی کے طور پر ایک الارم لگایا ہے جو دن میں تین بار بجتا ہے۔ جب الارم بجتا ہے، تو وہ اس وقت تک بجتا رہتا ہے جب تک گریگ اسے بند نہ کر دے۔ آج جب پہلی بار الارم بجا، تو وہ چار بار بجا۔ دوسری بار جب الارم بجا، تو وہ پہلی بار کے مقابلے میں تین گنا زیادہ بار بجا۔ تیسری بار، وہ دوسری بار کے مقابلے میں نصف تعداد میں بجا۔ کل ملا کر الارم کتنی بار بجا؟,22," الارم کو پہلے دن 3 * 4 = <<3*4=12>>12 بار بجنے کی ضرورت ہوتی ہے۔  
اس طرح، یہ 3 + 12 + (12 / 2) = <<3+12+(12/2)=27>>27 بار بجاتا ہے۔
#### 27",False
ایک کمپنی اپنے ہر ملازم کو ماہانہ 600 ڈالر تنخواہ دیتی ہے۔ کمپنی کی پالیسی ہے کہ جو ملازمین پانچ سال مکمل کر لیتے ہیں، ان کی تنخواہ میں ہر سال ابتدائی تنخواہ کا 10 فیصد اضافہ کیا جاتا ہے۔ اگر سلوی نے گزشتہ دسمبر میں ہی کمپنی میں اپنے پانچ سال مکمل کیے ہیں، تو مزید تین سال کی ملازمت کے بعد اس کی سالانہ تنخواہ کیا ہوگی؟,9360," فرض کریں کہ سلوی نے گزشتہ دسمبر میں اپنے پانچویں سال مکمل کیا، تو وہ پانچویں سال کے اختتام تک 5*12=<<5*12=60>>60 ماہ کام کر چکی ہو گی۔  
اس طرح اس کی تنخواہ 60*600=$<<60*600=36000>>36,000 ہو گی۔  
پھر اس کی تنخواہ میں 3*10/100*$36,000=$<<(3*10/100)*36000=10800>>10,800 کا اضافہ کیا جا سکے گا۔  
لہذا، سلوی کی تنخواہ 36,000+10,800=$<<36000+10800=46800>>46,800 ہوگی۔
#### 46800",False
"میرلن کے پہلے ریکارڈ کی کاپیاں ہیرالڈ کے ریکارڈ سے 10 گنا زیادہ فروخت ہوئیں۔ اگر ان دونوں نے ملا کر 88,000 کاپیاں فروخت کیں، تو ہیرالڈ نے کتنی کاپیاں فروخت کیں؟",8000," میرلن = M
     ہیرالڈ = H
     M + H = 88000
     M = 10 * H
     M = 10H
     M + H = 88000
     10H + H = 88000
     H = (88000 - 10H) / 11
     H = (8000 - 10H) / 11
     110H = 8000
     H = 8000/110
     H = <<8000/110=73.64>>73.6363
#### 73.6363",False
کرسٹینا اپنی سالگرہ کی پارٹی کی منصوبہ بندی کر رہی ہے اور اسے ہر مدعو مہمان کے لیے 0.75 گفٹ بیگز کی ضرورت ہے، کیونکہ ایک چوتھائی مہمان نہیں آتے۔ اس نے 16 دوستوں کو مدعو کیا ہے۔ ہر گفٹ بیگ کی قیمت 2 ڈالر ہے۔ وہ کل کتنا خرچ کرے گی؟,24," 4 * 16 = <<4*16=64>>64% مہمان غیر حاضر رہیں گے۔  
اس طرح، 100 - 64 = <<100-64=36>>36% مہمان موجود ہوں گے۔  
لہذا، وہ 36/100 * 16 = <<36/100*16=5.76>>5.76 گفٹ بیگز خریدے گی۔  
لہذا، وہ 5.76 * $2 = $<<5.76*2=11.52>>11.52 خرچ کرے گی۔
#### 11.52",False
ٹیڈ ٹی-ریکس، ڈائنوسار کی پکنک پر آلو کا سلاد لانے کا منصوبہ بنا رہا تھا۔ اسے معلوم ہے کہ ایک بالغ ڈائنوسار 10 پاؤنڈ آلو کا سلاد کھاتا ہے، جبکہ ایک بچہ بالغ سے آدھا کھاتا ہے۔ اگر پکنک میں 20 بالغ اور 5 بچے شریک ہوں گے، تو سب کا پیٹ بھرنے کے لیے ٹیڈ کو کتنے پاؤنڈ آلو کا سلاد لانا پڑے گا؟,225," اگر ایک بالغ ڈائنوسار 10 پاؤنڈ آلو کا سلاد کھاتا ہے اور 20 بالغ ہیں، تو ان تمام بالگوں نے کل 20*10 = <<20*10=200>>200 پاؤنڈ آلو کا سلاد کھایا۔  
ایک بچہ بالغ سے آدھا کھاتا ہے، تو اس طرح وہ 1/2*10 = <<1/2*10=5>>5 پاؤنڈ آلو کا سلاد کھائیں گے۔  
اگر پکنیک میں 5 بچے ہیں، تو انہوں نے کل 5*5 = <<5*5=25>>25 پاؤنڈ آلو کا سلاد کھایا۔  
کل مل کر، ڈائنوسارز نے 200+25 = <<200+25=225>>225 پاؤنڈ آلو کا سلاد کھایا۔  
اس لیے ٹیڈ کو 225 پاؤنڈ آلو کا سلاد لانا چاہیے۔
#### 225",True
جان کے پاس مارسیا سے تین گنا زیادہ پالتو جانور ہیں۔ مارسیا کے پاس سنڈی سے دو زیادہ پالتو جانور ہیں۔ اگر سنڈی کے پاس چار پالتو جانور ہیں تو ان تینوں کے پاس کل کتنے پالتو جانور ہیں؟,28," جان کے پاس مارسیا سے تین گنا زیادہ پالتو جانور ہیں، یعنی وہ 3*2=<<3*2=6>>6 پالتو جانور رکھتا ہے۔  
     مارسیا کے پاس سنڈی سے دو زیادہ پالتو جانور ہیں، یعنی وہ 2+4=<<2+4=6>>6 پالتو جانور رکھتی ہے۔  
     لہذا، ان سب کے پاس کل 6+6+4=<<6+6+4=16>>16 پالتو جانور ہیں۔
#### 16",False
ایملی کے چار بچے ہیں: ایمی، جیکسن، کوری اور جیمز۔ ایمی، جیکسن سے 5 سال بڑی اور کوری سے 2 سال چھوٹی ہے۔ اگر جیمز 10 سال کا ہے اور وہ کوری سے 1 سال چھوٹا ہے، تو جیکسن کی عمر کیا ہے؟,4," اگر ایمی 10+2=<<10+2=12>>12 سال کی ہے، اور کوری 11-1=<<11-1=10>>10 سال کی ہے،  
ایمی اور جیکسن کی عمروں کا مجموعہ 12+10=<<12+10=22>>22 سال ہے،  
اس لیے جیکسن کی عمر 22-12=<<22-12=10>>10 سال ہے۔
#### 10",False
پہلے لی، جیرالڈ کے مقابلے میں 400 میٹر ہرڈلز کی دوڑ دو سیکنڈ تیزی سے مکمل کر لیتا تھا۔ لیکن جیرالڈ نے اپنی خوراک تبدیل کی، جس سے اس کی رفتار 10 فیصد بڑھ گئی۔ اگر لی 400 میٹر ہرڈلز کی دوڑ 38 سیکنڈ میں مکمل کرتا ہے، تو اپنی بہتر خوراک کے ساتھ جیرالڈ یہ دوڑ کتنے سیکنڈ میں مکمل کر سکتا ہے؟,36," جیرالڈ نے اپنا وقت 38*.9=<<38*.9=34>>34 سیکنڈ تک کم کیا  
لی نے اس وقت 2*100=<<2*100=200>>200 ملی سیکنڈ تیز چلایا  
اس طرح جیرالڈ کا نیا وقت 38-200+34=<<38-200+34=72>>72 سیکنڈ ہے
#### 72",False
ایک محلے میں، خرگوشوں کی تعداد پالتو کتوں اور بلیوں کی مجموعی تعداد سے بارہ کم ہے۔ اگر ہر کتے کے ساتھ دو بلیاں ہیں، اور کتوں کی تعداد 60 ہے، تو محلے میں کل کتنے پالتو جانور ہیں؟,348," اگر ایک کتے کو دو بلیاں ملتی ہیں، تو محلے میں 60*2=<<60*2=120>>120 بلیاں ہونی چاہئیں۔  
     چونکہ 120+60=<<120+60=180>>180 پالتو جانوروں کی تعداد ہے، اس لیے کچھ خرگوش بھی موجود ہونے چاہئیں۔  
     چونکہ خرگوشوں کی تعداد بلیوں اور کتوں سے 12 کم ہے، اس لیے وہ 180-12=<<180-12=168>>168 ہونا چاہئیں۔
#### 168",False
